transaction_id,customer_id,customer_name,transaction_date,amount_usd,product
TXN1352,CUST0570,Vincent Larsen,2025-03-24,237.32,USB-C Cable
TXN1353,CUST1811,Ashley Pena,2025-03-08,740.52,Wireless Charger
TXN1354,CUST0675,Michael Johnson,2025-02-02,222.26,Wireless Mouse
TXN1355,CUST1196,Kayla Johnson,2025-04-09,422.19,Smartwatch
TXN1356,CUST1929,Brad Gray,2025-05-01,227.93,Portable SSD
TXN1357,CUST0520,Arthur Bernard,2025-02-10,747.16,Desk Lamp
TXN1358,CUST1334,Kimberly Taylor,2025-01-09,378.76,Bluetooth Speaker
TXN1359,CUST1666,Sylvia Anderson,2025-02-20,882.07,Tablet
TXN1360,CUST1605,Richard Martin,2025-01-01,977.28,Mouse Pad
TXN1361,CUST1057,Cathy Gordon,2025-01-02,782.65,Noise Cancelling Headphones
TXN1362,CUST0589,Anthony Hodge,2025-01-28,759.43,Desk Lamp
TXN1363,CUST1369,Brian Wilson,2025-02-03,891.16,Portable SSD
TXN1364,CUST0091,Pamela Lowe,2025-01-10,972.44,Laptop Backpack
TXN1365,CUST0920,John Oconnor,2025-03-29,763.16,Noise Cancelling Headphones
TXN1366,CUST0794,Joshua Henry,2025-04-28,558.49,Bluetooth Speaker
TXN1367,CUST1278,Amy Moses,2025-01-26,120.82,Webcam
TXN1368,CUST0303,Cynthia Malone,2025-04-02,57.15,Wireless Charger
TXN1369,CUST1657,Linda Haley,2025-03-06,802.8,Portable SSD
TXN1370,CUST0272,Timothy Mitchell,2025-04-28,372.99,Wireless Charger
TXN1371,CUST0364,Melissa Taylor,2025-01-02,700.37,Laptop Stand
TXN1372,CUST0221,Stephanie Richardson,2025-01-15,889.77,Mechanical Keyboard
TXN1373,CUST0059,Michael Kerr,2025-02-28,557.41,Noise Cancelling Headphones
TXN1374,CUST1441,Paul Adams,2025-04-02,984.86,Wireless Charger
TXN1375,CUST0531,Amber Caldwell,2025-01-16,440.35,Bluetooth Speaker
TXN1376,CUST1523,Connie Jones,2025-01-22,987.66,Mouse Pad
TXN1377,CUST0482,William Green,2025-04-12,323.42,Mechanical Keyboard
TXN1378,CUST0008,Brittany Finley,2025-01-24,925.02,Wireless Charger
TXN1379,CUST0876,Robert Taylor,2025-03-02,951.4,USB-C Cable
TXN1380,CUST1334,Melissa Delacruz,2025-02-09,764.5,Wireless Charger
TXN1381,CUST1294,Alexandra Travis,2025-03-10,190.03,USB-C Cable
TXN1382,CUST0694,Melissa Wall,2025-01-16,627.33,Mechanical Keyboard
TXN1383,CUST1037,Leslie Howard,2025-04-04,966.02,Laptop Stand
TXN1384,CUST0306,Brian Nguyen,2025-04-18,910.3,Noise Cancelling Headphones
TXN1385,CUST1372,Alexander Robinson,2025-02-01,598.44,Tablet
TXN1386,CUST1699,Kristina Green,2025-01-13,641.28,Desk Lamp
TXN1387,CUST1597,Patrick Collins,2025-01-08,410.91,Tablet
TXN1388,CUST0951,Karen Williams,2025-02-13,207.26,Wireless Mouse
TXN1389,CUST0998,Mrs. Teresa Thompson,2025-04-25,806.62,Smartphone
TXN1390,CUST1063,Kevin Holland,2025-02-13,454.78,Smartwatch
TXN1391,CUST0198,Lisa Butler,2025-02-01,195.35,Tablet
TXN1392,CUST0037,Kimberly Jordan,2025-01-17,379.53,Bluetooth Speaker
TXN1393,CUST0320,Laura Warren,2025-02-02,731.24,Smartphone
TXN1394,CUST0662,Ashley Johnson,2025-04-06,885.25,Smartphone
TXN1395,CUST0035,John Roberts,2025-02-09,95.12,USB-C Cable
TXN1396,CUST1387,Fred Thompson,2025-03-27,380.68,Smartwatch
TXN1397,CUST1440,Jacob Brown,2025-02-01,563.58,Smartwatch
TXN1398,CUST0584,John Hatfield,2025-01-31,785.66,Laptop Stand
TXN1399,CUST1980,John Cardenas,2025-01-02,484.6,Smartwatch
TXN1400,CUST1972,Ashley Jones DDS,2025-04-09,929.34,Laptop Backpack
TXN1401,CUST0791,Mrs. Yesenia Hill DDS,2025-04-12,540.96,Bluetooth Speaker
TXN1402,CUST0884,Russell Smith,2025-01-24,850.74,Portable SSD
TXN1403,CUST0940,Sara Boyer,2025-02-07,852.08,Mechanical Keyboard
TXN1404,CUST0028,Jessica Lawrence,2025-02-15,256.76,Bluetooth Speaker
TXN1405,CUST1027,Donna Bennett,2025-01-12,124.66,Smartwatch
TXN1406,CUST0900,John Stephens,2025-04-07,772.53,Wireless Charger
TXN1407,CUST0707,Joseph Moran,2025-03-11,669.68,Desk Lamp
TXN1408,CUST1359,Valerie Ray,2025-02-24,559.78,Mouse Pad
TXN1409,CUST0973,Steven Mendez,2025-03-29,673.71,Smartphone
TXN1410,CUST1872,Andrea Miles,2025-03-26,36.47,Laptop Backpack
TXN1411,CUST0178,Monica Ross,2025-03-05,578.43,Smartphone
TXN1412,CUST0686,Tyler Montgomery,2025-03-10,360.22,Mechanical Keyboard
TXN1413,CUST1468,Timothy Clayton,2025-04-18,280.25,Laptop Backpack
TXN1414,CUST0943,Jessica Martin,2025-04-29,317.21,Laptop Stand
TXN1415,CUST1315,Wendy Anderson,2025-03-21,951.2,Tablet
TXN1416,CUST1327,Beverly Mcguire,2025-03-05,123.51,USB-C Cable
TXN1417,CUST1281,Kristen Banks,2025-04-02,281.11,Mechanical Keyboard
TXN1418,CUST0883,Diane Ward,2025-04-12,40.76,Mouse Pad
TXN1419,CUST0883,Christina Washington,2025-04-17,914.78,Smartwatch
TXN1420,CUST1113,Mr. Louis Ramirez Jr.,2025-01-05,618.63,Smartphone
TXN1421,CUST1752,Kathleen Coleman,2025-02-06,379.56,USB-C Cable
TXN1422,CUST1092,Justin Fuller,2025-02-13,694.9,Portable SSD
TXN1423,CUST0600,Bridget Garcia,2025-04-27,463.06,Laptop Backpack
TXN1424,CUST1631,Charles Houston,2025-03-23,66.46,Tablet
TXN1425,CUST0036,Brian Walter,2025-03-10,521.02,Wireless Mouse
TXN1426,CUST1544,Kylie Frazier MD,2025-04-30,903.99,Smartwatch
TXN1427,CUST1951,Andrew Byrd,2025-01-27,693.24,Noise Cancelling Headphones
TXN1428,CUST1156,Amanda Ortiz PhD,2025-04-28,396.35,Smartwatch
TXN1429,CUST0769,Christina Gonzalez,2025-02-08,951.64,Desk Lamp
TXN1430,CUST1671,Kathleen Boone,2025-04-05,146.95,Mouse Pad
TXN1431,CUST1932,Martha Gonzalez,2025-02-07,318.07,Webcam
TXN1432,CUST0532,Lori Brown,2025-01-30,372.21,Portable SSD
TXN1433,CUST1126,Erika Haynes,2025-04-29,791.2,Portable SSD
TXN1434,CUST0821,Martin Baker,2025-02-10,982.6,Portable SSD
TXN1435,CUST0880,Chelsea Martin,2025-01-21,938.82,Desk Lamp
TXN1436,CUST1477,Charles Collins,2025-02-10,562.09,Webcam
TXN1437,CUST1868,Lindsey Davila,2025-04-04,884.37,Tablet
TXN1438,CUST1541,Bryan Martinez,2025-02-14,330.82,Laptop Stand
TXN1439,CUST1289,Eric Jones,2025-04-22,685.4,Wireless Mouse
TXN1440,CUST0509,James Diaz,2025-01-18,450.98,Portable SSD
TXN1441,CUST0690,Joshua White,2025-03-24,98.5,Noise Cancelling Headphones
TXN1442,CUST0380,Michael Padilla,2025-01-14,672.42,Webcam
TXN1443,CUST0474,Gary Johnson,2025-03-07,216.57,Webcam
TXN1444,CUST1973,Kevin Berry,2025-04-30,479.69,Desk Lamp
TXN1445,CUST1042,Laurie Higgins,2025-03-23,349.57,Wireless Mouse
TXN1446,CUST0793,John Lee,2025-01-07,614.92,Portable SSD
TXN1447,CUST0077,Laura Garcia,2025-01-13,817.03,Desk Lamp
TXN1448,CUST0768,Christina Bennett,2025-02-15,961.79,Noise Cancelling Headphones
TXN1449,CUST0643,Gary Leach,2025-01-09,338.57,Bluetooth Speaker
TXN1450,CUST0765,Matthew Fletcher,2025-02-06,807.22,Desk Lamp
TXN1451,CUST0302,Tina Rogers,2025-03-15,425.47,Smartphone
TXN1452,CUST1591,Curtis Watkins,2025-03-30,219.94,Wireless Charger
TXN1453,CUST1705,David White,2025-03-25,613.3,Laptop Stand
TXN1454,CUST1334,Robert Nelson,2025-01-06,556.79,Smartphone
TXN1455,CUST1316,Daniel Valentine,2025-04-21,932.95,Smartphone
TXN1456,CUST1705,Rhonda Patterson,2025-04-12,452.73,Noise Cancelling Headphones
TXN1457,CUST0462,Amanda Evans,2025-04-07,635.07,USB-C Cable
TXN1458,CUST1803,David Mccall,2025-03-10,225.09,Laptop Stand
TXN1459,CUST0022,Jennifer Sexton,2025-01-28,34.61,Laptop Backpack
TXN1460,CUST1334,Chelsea Hartman,2025-04-07,846.75,Desk Lamp
TXN1461,CUST1014,Adam Singleton,2025-03-13,428.66,Tablet
TXN1462,CUST0329,Victor Frederick,2025-02-12,683.6,Desk Lamp
TXN1463,CUST1732,Jeffrey Peters,2025-04-19,633.22,Portable SSD
TXN1464,CUST1827,Phillip Perez,2025-03-16,38.54,Laptop Backpack
TXN1465,CUST1208,Tony Tran,2025-02-27,350.93,Laptop Backpack
TXN1466,CUST0582,Andrew Watkins,2025-01-17,53.05,Wireless Charger
TXN1467,CUST1869,Jamie Tanner,2025-03-03,968.2,Desk Lamp
TXN1468,CUST0871,Brian Davis,2025-03-05,368.57,Tablet
TXN1469,CUST1755,Clarence Mcmahon,2025-03-30,366.74,Noise Cancelling Headphones
TXN1470,CUST0667,Jose Richardson,2025-04-24,753.66,Wireless Charger
TXN1471,CUST1604,Mike Hughes,2025-04-20,823.99,Tablet
TXN1472,CUST1174,Andrea Tucker,2025-03-05,824.3,Portable SSD
TXN1473,CUST1677,Julia Villanueva,2025-01-07,389.97,Webcam
TXN1474,CUST0739,Brandon White,2025-04-14,528.94,Smartwatch
TXN1475,CUST0726,Cory Salas,2025-04-24,123.08,Webcam
TXN1476,CUST0425,Christie Thomas,2025-01-24,914.79,Wireless Charger
TXN1477,CUST0651,Kyle Austin,2025-02-06,776.73,Laptop Stand
TXN1478,CUST0035,Eric Ponce,2025-03-17,761.93,Mouse Pad
TXN1479,CUST1332,Angela Aguirre,2025-04-16,917.78,Wireless Mouse
TXN1480,CUST1766,David Rangel,2025-03-30,766.57,Wireless Mouse
TXN1481,CUST1427,Alicia Rodriguez,2025-03-30,765.29,USB-C Cable
TXN1482,CUST0271,Kristin Fox,2025-01-23,466.4,Noise Cancelling Headphones
TXN1483,CUST1794,Blake Hatfield,2025-02-13,703.79,Mechanical Keyboard
TXN1484,CUST1209,Kelly Brown,2025-03-16,385.69,Wireless Charger
TXN1485,CUST0724,Lisa Wilson,2025-02-19,934.44,Portable SSD
TXN1486,CUST0380,Jessica Walker,2025-03-10,606.17,Laptop Backpack
TXN1487,CUST1908,Thomas Wright,2025-02-23,441.29,Noise Cancelling Headphones
TXN1488,CUST1679,Allison Jensen,2025-04-16,380.37,Bluetooth Speaker
TXN1489,CUST0438,Christopher Freeman,2025-02-24,976.65,Wireless Mouse
TXN1490,CUST0057,David Herrera,2025-01-29,419.47,Tablet
TXN1491,CUST1373,Linda Gonzales DVM,2025-04-04,38.71,Laptop Stand
TXN1492,CUST0118,Rebecca Johnson,2025-02-28,371.63,Noise Cancelling Headphones
TXN1493,CUST0123,Michael Li,2025-04-27,941.47,Mechanical Keyboard
TXN1494,CUST1142,Stacey Mccarty,2025-04-11,898.92,Mechanical Keyboard
TXN1495,CUST0177,Ian Cohen,2025-02-23,513.15,USB-C Cable
TXN1496,CUST0754,Sydney Moss,2025-01-19,402.63,Webcam
TXN1497,CUST1176,Spencer Aguirre,2025-01-14,596.87,Webcam
TXN1498,CUST0462,Charles Cox,2025-04-22,110.52,Webcam
TXN1499,CUST0098,Connie Hill,2025-03-12,50.38,Wireless Charger
TXN1500,CUST0425,Michael Patrick,2025-01-15,887.89,Desk Lamp
TXN1501,CUST1057,Kevin Serrano,2025-02-23,904.24,Wireless Charger
TXN1502,CUST0483,Beth Rhodes,2025-03-24,848.02,Noise Cancelling Headphones
TXN1503,CUST0800,Michael Price,2025-05-01,17.05,Laptop Stand
TXN1504,CUST0548,Shelby Sanchez,2025-04-24,111.24,USB-C Cable
TXN1505,CUST0375,Sarah Ball,2025-02-17,746.34,Wireless Mouse
TXN1506,CUST1917,Devin Lopez,2025-02-04,117.73,Mechanical Keyboard
TXN1507,CUST0330,Kiara Murray,2025-02-25,602.48,Portable SSD
TXN1508,CUST1769,Kristen Gamble,2025-04-09,573.02,Mechanical Keyboard
TXN1509,CUST1298,Paul Estrada,2025-04-09,312.25,USB-C Cable
TXN1510,CUST1945,Valerie Howell,2025-01-02,38.49,Mouse Pad
TXN1511,CUST0914,Mr. Joshua Fox,2025-02-16,453.63,Webcam
TXN1512,CUST1454,Jennifer Hamilton,2025-04-03,780.4,Laptop Backpack
TXN1513,CUST1990,Kimberly Fleming,2025-03-19,115.69,Mouse Pad
TXN1514,CUST1944,Alexander Turner,2025-04-03,381.16,Smartwatch
TXN1515,CUST0787,Justin Payne,2025-01-21,569.86,Laptop Stand
TXN1516,CUST0756,Steven Clark,2025-01-28,873.35,Laptop Backpack
TXN1517,CUST0846,Brandon Reyes,2025-01-11,289.41,Smartwatch
TXN1518,CUST1247,Brian Ingram,2025-04-25,146.83,Portable SSD
TXN1519,CUST1332,Deborah Lozano,2025-03-08,924.34,Mouse Pad
TXN1520,CUST0359,Larry Davis,2025-04-05,612.72,Mouse Pad
TXN1521,CUST1138,Brittany Sanchez,2025-01-22,968.45,Laptop Stand
TXN1522,CUST1544,Eric Gray,2025-02-04,847.97,Smartphone
TXN1523,CUST0894,Daniel Webb,2025-04-15,417.66,Wireless Mouse
TXN1524,CUST0091,James Smith,2025-04-26,67.07,Desk Lamp
TXN1525,CUST1333,Lisa Mcintosh,2025-04-30,673.62,Noise Cancelling Headphones
TXN1526,CUST0272,Corey Summers,2025-02-02,688.18,Smartwatch
TXN1527,CUST1129,Christine Bruce,2025-01-09,427.51,Portable SSD
TXN1528,CUST1325,Emily Perez,2025-02-23,203.06,Mechanical Keyboard
TXN1529,CUST1255,Brad West,2025-04-29,206.96,Mouse Pad
TXN1530,CUST1113,David David,2025-02-07,366.77,Tablet
TXN1531,CUST0095,Tiffany Smith,2025-01-19,774.7,Smartphone
TXN1532,CUST1839,Ashley Lawson,2025-02-26,519.26,Mechanical Keyboard
TXN1533,CUST0157,Thomas Boyer,2025-03-19,582.07,Bluetooth Speaker
TXN1534,CUST1956,Mrs. Melissa Jimenez,2025-02-25,411.03,Wireless Mouse
TXN1535,CUST1379,Christopher Stone,2025-01-21,689.8,Desk Lamp
TXN1536,CUST0804,Jessica Palmer,2025-04-06,640.94,Smartwatch
TXN1537,CUST0347,James Fisher,2025-01-13,432.59,Mouse Pad
TXN1538,CUST1333,Jennifer Lee,2025-01-04,191.49,Noise Cancelling Headphones
TXN1539,CUST1248,John Dunlap,2025-04-20,810.44,Mouse Pad
TXN1540,CUST1628,Kevin Davis,2025-02-02,226.12,Tablet
TXN1541,CUST1194,Ryan Acosta,2025-04-11,953.32,Laptop Backpack
TXN1542,CUST1859,Edward Higgins,2025-01-30,92.97,Bluetooth Speaker
TXN1543,CUST0807,Douglas Delacruz,2025-04-08,297.49,Smartwatch
TXN1544,CUST0896,Bethany Jimenez,2025-03-01,583.97,USB-C Cable
TXN1545,CUST1780,Norman Jefferson,2025-01-10,888.2,Wireless Charger
TXN1546,CUST0598,Samantha Wright,2025-01-11,637.18,Wireless Charger
TXN1547,CUST0594,Tracie Dennis,2025-01-08,512.5,Noise Cancelling Headphones
TXN1548,CUST0582,Matthew Avila,2025-03-04,659.59,Laptop Stand
TXN1549,CUST0665,Hailey Martin,2025-03-29,357.14,USB-C Cable
TXN1550,CUST1882,Daniel Fritz,2025-03-14,843.3,Laptop Stand
TXN1551,CUST1919,Katherine Bowman,2025-01-11,155.96,Noise Cancelling Headphones
TXN1552,CUST1783,Bonnie Dennis,2025-03-22,463.0,Bluetooth Speaker
TXN1553,CUST1174,Dawn Peters,2025-03-16,338.05,Mechanical Keyboard
TXN1554,CUST1649,Jason Elliott,2025-03-09,24.11,Noise Cancelling Headphones
TXN1555,CUST0689,Patricia Myers,2025-02-04,221.24,Laptop Backpack
TXN1556,CUST0756,Tiffany Lin,2025-04-02,884.87,Laptop Backpack
TXN1557,CUST1551,Melissa Williams,2025-03-13,59.82,USB-C Cable
TXN1558,CUST0603,George Benson,2025-02-02,347.51,Tablet
TXN1559,CUST1398,Kendra Howell,2025-01-13,551.6,Mouse Pad
TXN1560,CUST1672,Bryan Kent,2025-04-03,718.91,Wireless Mouse
TXN1561,CUST0746,Adam Beck,2025-01-15,617.05,Mouse Pad
TXN1562,CUST0383,Ashlee Lane,2025-01-18,834.53,Bluetooth Speaker
TXN1563,CUST0665,Krista Herring,2025-04-20,737.72,Mouse Pad
TXN1564,CUST0481,David Mcgee,2025-01-15,299.13,Portable SSD
TXN1565,CUST1502,Jonathan Cooper,2025-04-15,963.15,Wireless Charger
TXN1566,CUST0466,Jason Parker,2025-01-01,437.69,Smartphone
TXN1567,CUST0113,Leslie Haynes,2025-02-24,682.55,Wireless Mouse
TXN1568,CUST0699,Dale Stevens,2025-01-19,277.26,Wireless Charger
TXN1569,CUST1595,Gerald Dean,2025-04-30,237.29,Laptop Stand
TXN1570,CUST0547,Sean Fischer,2025-04-16,42.44,Noise Cancelling Headphones
TXN1571,CUST0650,Samantha Schultz,2025-03-18,993.22,Smartwatch
TXN1572,CUST1818,Brandon Levy,2025-02-14,430.79,Smartphone
TXN1573,CUST1406,Christopher Montes,2025-01-15,466.95,Noise Cancelling Headphones
TXN1574,CUST0142,Keith Webster,2025-01-01,207.83,Mouse Pad
TXN1575,CUST0964,Justin Obrien,2025-01-11,643.09,Webcam
TXN1576,CUST0302,Jamie Lane,2025-04-08,411.63,Wireless Charger
TXN1577,CUST1351,Eric Frey,2025-04-26,402.76,Tablet
TXN1578,CUST0147,David Robbins,2025-03-09,291.69,Webcam
TXN1579,CUST1067,Brandon Brooks,2025-02-15,235.87,Portable SSD
TXN1580,CUST1334,Adam Page,2025-02-23,988.84,Wireless Mouse
TXN1581,CUST0014,Robert Clark,2025-04-15,427.75,USB-C Cable
TXN1582,CUST0196,Catherine Walsh,2025-01-03,585.17,Smartphone
TXN1583,CUST0990,Erica Perry,2025-03-13,748.54,Laptop Backpack
TXN1584,CUST0704,Raymond Willis,2025-03-22,291.12,Wireless Charger
TXN1585,CUST0945,Dawn Barajas,2025-02-22,11.05,Wireless Mouse
TXN1586,CUST0449,Makayla Hall,2025-02-25,910.91,Smartwatch
TXN1587,CUST0712,Kimberly Peters,2025-01-13,998.56,Mechanical Keyboard
TXN1588,CUST0503,Jennifer Roberts,2025-01-01,300.48,Smartphone
TXN1589,CUST1314,Robert Bailey,2025-01-18,889.28,Desk Lamp
TXN1590,CUST1728,Annette Maddox,2025-01-30,241.52,Smartwatch
TXN1591,CUST0028,Susan Turner,2025-02-06,291.92,Bluetooth Speaker
TXN1592,CUST1664,Jonathan Petersen,2025-03-15,541.16,Noise Cancelling Headphones
TXN1593,CUST1322,Steven Rivera,2025-03-27,547.71,USB-C Cable
TXN1594,CUST0614,Paul Stokes,2025-02-21,383.46,Mouse Pad
TXN1595,CUST1953,Benjamin Mosley,2025-01-17,183.43,Laptop Backpack
TXN1596,CUST1572,Eric Shaw,2025-04-14,812.13,Portable SSD
TXN1597,CUST0230,Jennifer Conner,2025-01-07,440.31,Mouse Pad
TXN1598,CUST1675,Shannon Woods,2025-04-07,344.27,Mechanical Keyboard
TXN1599,CUST0368,Michael Gutierrez,2025-04-25,823.0,Portable SSD
TXN1600,CUST1906,Kendra Greene,2025-04-15,382.96,Laptop Backpack
TXN1601,CUST0636,Justin Barnes,2025-03-28,898.74,Smartphone
TXN1602,CUST0058,Sheryl Sharp,2025-01-12,998.93,Laptop Backpack
TXN1603,CUST0248,Danielle Freeman,2025-02-25,512.59,Desk Lamp
TXN1604,CUST1650,Alexis Fowler,2025-04-21,498.43,Mouse Pad
TXN1605,CUST1361,William Suarez,2025-01-04,925.94,Wireless Charger
TXN1606,CUST1289,Stephen Ortega,2025-04-26,14.24,Portable SSD
TXN1607,CUST0646,Nicole Rodriguez,2025-01-28,593.63,Smartwatch
TXN1608,CUST1116,Joshua Lopez,2025-04-03,473.98,Portable SSD
TXN1609,CUST0464,Tamara Rush,2025-02-16,681.71,Webcam
TXN1610,CUST0399,John Kidd,2025-01-03,891.17,Portable SSD
TXN1611,CUST0452,Kim Jones,2025-04-18,124.45,Noise Cancelling Headphones
TXN1612,CUST0643,Kristy Clark,2025-04-01,837.23,Laptop Stand
TXN1613,CUST1184,Jessica Howard,2025-01-12,937.93,Bluetooth Speaker
TXN1614,CUST1725,Jacob Green,2025-02-15,915.66,Smartphone
TXN1615,CUST0338,Jacob Barajas,2025-02-23,538.39,Webcam
TXN1616,CUST1605,Jennifer Davis,2025-03-25,723.8,Laptop Backpack
TXN1617,CUST0177,Kimberly Robertson,2025-02-15,11.62,Desk Lamp
TXN1618,CUST1993,Chloe Abbott,2025-01-18,250.54,Desk Lamp
TXN1619,CUST1050,James Washington,2025-04-22,300.25,Noise Cancelling Headphones
TXN1620,CUST1328,Joe Rush,2025-02-04,377.89,Mouse Pad
TXN1621,CUST0082,Andrew Garcia,2025-02-17,679.55,Noise Cancelling Headphones
TXN1622,CUST0743,Rhonda Galloway,2025-02-28,962.34,Webcam
TXN1623,CUST0773,Veronica Rivas,2025-04-23,602.12,Tablet
TXN1624,CUST1198,Dawn Craig,2025-02-14,770.52,Smartphone
TXN1625,CUST1884,Morgan Diaz,2025-01-28,549.56,Laptop Stand
TXN1626,CUST0377,Sean Allen,2025-01-14,62.17,Smartwatch
TXN1627,CUST0724,Meredith Moore,2025-03-09,624.64,Noise Cancelling Headphones
TXN1628,CUST1164,Molly Russo,2025-01-09,141.28,Portable SSD
TXN1629,CUST0963,Amanda Herring,2025-03-29,137.96,Noise Cancelling Headphones
TXN1630,CUST1701,Daryl Dougherty,2025-04-01,437.67,Desk Lamp
TXN1631,CUST1243,Bobby Johnson,2025-01-05,226.32,Bluetooth Speaker
TXN1632,CUST1733,Robert Berry,2025-04-30,383.29,Noise Cancelling Headphones
TXN1633,CUST0255,Jessica Warner,2025-02-14,159.6,USB-C Cable
TXN1634,CUST0902,Kristen Jones,2025-01-21,338.97,Laptop Backpack
TXN1635,CUST0640,Jose Payne,2025-02-08,30.95,Laptop Backpack
TXN1636,CUST0817,Penny Anthony,2025-03-13,346.9,Mouse Pad
TXN1637,CUST0599,Monica Oconnor,2025-04-02,443.8,Smartwatch
TXN1638,CUST0089,Theresa Haynes,2025-04-01,940.93,Laptop Backpack
TXN1639,CUST1938,Sarah Anderson,2025-01-03,386.69,USB-C Cable
TXN1640,CUST0930,Traci Spencer,2025-03-30,312.13,Wireless Charger
TXN1641,CUST1856,Linda Johnson,2025-03-04,843.42,Mouse Pad
TXN1642,CUST1449,Richard Wright,2025-03-26,61.91,Laptop Stand
TXN1643,CUST1556,Jordan Thomas,2025-02-26,555.66,Smartwatch
TXN1644,CUST0911,Mr. Matthew Goodman,2025-03-20,688.45,Portable SSD
TXN1645,CUST0106,Latoya Williamson,2025-04-09,128.08,Laptop Stand
TXN1646,CUST0180,Christopher Taylor,2025-03-05,656.06,Webcam
TXN1647,CUST1817,Andrea Taylor,2025-03-08,956.97,Wireless Charger
TXN1648,CUST1536,Monica Rodgers,2025-04-24,755.17,Smartwatch
TXN1649,CUST1623,Jared Mcdaniel,2025-03-06,298.73,Mechanical Keyboard
TXN1650,CUST1768,James Phillips,2025-03-02,709.9,Smartwatch
TXN1651,CUST1607,Tara Fleming,2025-04-22,162.5,Mechanical Keyboard
TXN1652,CUST0030,Elizabeth Reese,2025-01-24,18.7,Mechanical Keyboard
TXN1653,CUST0392,Hannah Turner,2025-03-29,254.76,Laptop Stand
TXN1654,CUST0367,Terry Garcia,2025-04-14,383.38,Laptop Stand
TXN1655,CUST1740,Javier Rice,2025-01-06,770.62,Wireless Mouse
TXN1656,CUST1418,Donald White,2025-04-21,972.5,USB-C Cable
TXN1657,CUST0226,Bryan Cunningham,2025-02-28,361.82,Laptop Stand
TXN1658,CUST1366,Christopher Salas,2025-01-23,141.7,Mechanical Keyboard
TXN1659,CUST1238,Edward Matthews,2025-02-06,17.03,Laptop Stand
TXN1660,CUST0481,Ashley Thomas,2025-01-12,903.55,Wireless Mouse
TXN1661,CUST1177,Elizabeth Floyd,2025-03-06,649.42,Desk Lamp
TXN1662,CUST0102,Stacey Brady,2025-03-27,586.87,Smartwatch
TXN1663,CUST0674,Katherine Butler,2025-03-01,916.33,Webcam
TXN1664,CUST0727,Elizabeth Dyer MD,2025-01-06,723.48,Tablet
TXN1665,CUST0007,Lindsay Braun,2025-02-26,327.79,Wireless Mouse
TXN1666,CUST0747,Curtis Park,2025-02-06,924.79,Laptop Stand
TXN1667,CUST0417,Stephen Martinez,2025-04-15,676.44,Wireless Mouse
TXN1668,CUST1250,William Braun,2025-04-30,328.17,Portable SSD
TXN1669,CUST0674,Frederick Roberson,2025-03-08,318.9,USB-C Cable
TXN1670,CUST0206,Deborah Perez,2025-03-04,127.57,Laptop Backpack
TXN1671,CUST0767,James Keith,2025-03-11,383.05,Mechanical Keyboard
TXN1672,CUST0491,Kimberly Edwards,2025-03-04,202.04,Portable SSD
TXN1673,CUST1168,Beth Young,2025-04-06,726.06,Webcam
TXN1674,CUST1147,Jennifer Flores,2025-02-22,65.2,Mechanical Keyboard
TXN1675,CUST1911,Julie Jenkins,2025-01-18,974.55,Desk Lamp
TXN1676,CUST0815,Catherine Davis,2025-04-18,272.49,Noise Cancelling Headphones
TXN1677,CUST1131,Jesse Sanchez,2025-03-22,850.93,Wireless Charger
TXN1678,CUST1759,Megan Lloyd,2025-01-20,758.98,Tablet
TXN1679,CUST0647,Brian Santana,2025-04-13,748.9,Noise Cancelling Headphones
TXN1680,CUST0512,Heather Carroll,2025-04-10,905.73,Wireless Charger
TXN1681,CUST2000,Austin Young,2025-01-10,952.42,Laptop Backpack
TXN1682,CUST1091,Erika Porter,2025-02-21,457.04,Desk Lamp
TXN1683,CUST1540,Kirsten Padilla,2025-04-16,643.06,Webcam
TXN1684,CUST0956,Steven Rodgers,2025-04-06,637.36,Smartwatch
TXN1685,CUST1988,Laura Brown,2025-03-07,583.01,Mouse Pad
TXN1686,CUST1076,Evan Green,2025-04-11,172.74,Desk Lamp
TXN1687,CUST0479,Tracy Hart,2025-02-20,843.79,Noise Cancelling Headphones
TXN1688,CUST0179,Bruce Smith,2025-04-14,557.21,Smartphone
TXN1689,CUST1764,Ms. Mary James,2025-04-30,828.96,Laptop Backpack
TXN1690,CUST0841,Kristy Gould,2025-03-15,825.28,Laptop Stand
TXN1691,CUST0231,Laura Daniels,2025-01-11,977.23,Smartwatch
TXN1692,CUST0836,Anne Gibbs,2025-02-12,207.14,Noise Cancelling Headphones
TXN1693,CUST1311,Donna Collins,2025-04-14,874.94,Mechanical Keyboard
TXN1694,CUST0773,Connie Carter,2025-01-02,294.54,Desk Lamp
TXN1695,CUST1289,David Burgess,2025-04-05,643.93,Laptop Backpack
TXN1696,CUST1421,Jennifer Wilson,2025-03-18,952.65,Webcam
TXN1697,CUST1370,Thomas Lee,2025-03-17,123.5,Mouse Pad
TXN1698,CUST1680,Angela Lee,2025-03-14,510.64,Smartwatch
TXN1699,CUST1327,Helen Montgomery,2025-03-31,773.52,Smartphone
TXN1700,CUST1661,Michelle Johnson,2025-02-04,827.39,Noise Cancelling Headphones
TXN1701,CUST0474,Kenneth Pittman,2025-01-15,329.68,Laptop Stand
TXN1702,CUST1615,Alexandria Hardin,2025-03-15,238.54,USB-C Cable
TXN1703,CUST1395,Miss Holly Turner MD,2025-02-09,662.09,USB-C Cable
